DATE,AVG_TEMP(°C),MIN_TEMP(°C),MAX_TEMP(°C),DUR_RAINFALL(hr),MAX_RAIN_FOR_10MIN(mm),MAX_RAIN_FOR_1H(mm),DAILY_RAINFALL(mm),MAX_WIND_VELOCITY(m/s),AVG_WIND_VELOCITY(m/s),MIN_REL_HUMIDITY(%),AVG_REL_HUMIDITY(%)
1940-11-25,7.6,5.3,11.1,0,0,0,0,22.5,8.3,25,40.7
1940-11-26,6,2.2,10.3,0,0,0,0,15.8,5.1,21,31.3
1940-11-27,8.4,3.1,14.8,0,0,0,0,4.3,1.3,37,56
1940-11-28,10.1,5.6,17.4,0,0,0,0,5.8,1.6,39,66
1940-11-29,8.8,5.3,11.4,0,0,2,6.5,9.5,3.9,37,67.7
1940-11-30,4.5,1.7,7.2,0,0,0,0,15.5,6.8,36,45
1940-12-01,5.7,0.3,10.6,0,0,0.7,1.3,12.7,3.7,42,66.7
1940-12-02,6.8,2.4,10.7,0,0,0,0,12.2,5.1,38,51.3
1940-12-03,6.1,0.5,12.1,0,0,0,0,13.7,2.7,38,63.3
1940-12-04,8.3,4.7,12.7,0,0,0,0,5.5,1.6,43,59.3
1940-12-05,10.8,5.9,17.3,0,0,0,0,7.2,3.1,49,66
1940-12-06,12.5,7.8,16.9,0,0,0,0,2.5,1.2,54,74.7
1940-12-07,11.7,3.6,17.6,0,0,0,0,8.8,3.2,41,61.3
1940-12-08,2,-0.5,5.8,0,0,0,0,12,4.5,23,34
1940-12-09,5.1,-1.1,11.6,0,0,0,0,16,4.2,19,37.7
1940-12-10,7.9,3.1,15,0,0,0,0,13.7,2.8,31,51.7
1940-12-11,7.5,1.8,12.1,0,0,0,0,23.2,5.4,18,37
1940-12-12,2.4,-1,6.7,0,0,0,0,25.5,7.5,22,33.7
1940-12-13,10.4,1.2,14.7,0,0,0,0,16,6.7,38,52.3
1940-12-14,11.2,7.6,15.8,0,0,0,0,7,5.2,35,48.3
1940-12-15,8.8,4.5,14.7,0,0,0,0,5.7,1,30,48.3
1940-12-16,7,3.8,10.3,0,0,0,0,7.2,4.2,29,41.3
1940-12-17,2.5,-1.5,6.7,0,0,0,0,15.7,7,27,35.7
1940-12-18,0.6,-4.4,5.2,0,0,0,0,19.2,11.1,23,33.7
1940-12-19,2.1,-2.8,8.1,0,0,0,0,15.3,8.2,14,29
1940-12-20,4.7,-0.5,10.7,0,0,0,0,8,1.7,25,39
1940-12-21,7,3.3,11.7,0,0,0,0,8.3,2.8,40,53
1940-12-22,11.6,6.1,15.6,0,2.2,9,17.6,12.8,2.8,54,73.3
1940-12-23,13,9.7,15.3,0,0,4.3,14.1,19.8,7.7,53,73.3
1940-12-24,5.6,1.3,10,0,0,0.4,0.7,16.5,8,26,46.3
1940-12-25,0.7,-1.5,4.2,0,0,0,0,12.5,4.5,22,33
1940-12-26,4,-1.7,9,0,0,0,0,11.7,4.9,27,40.7
1940-12-27,4.7,0.3,8.5,0,0,0,0,9.8,4.4,39,51.3
1940-12-28,2,-1.3,6.6,0,0,0,0,12.3,3.5,26,41.7
1940-12-29,2.5,-1.1,6.6,0,0,0,0,9.2,4.6,31,39.7
1940-12-30,6.2,0.8,9.5,0,0,0,0,8,4.6,33,50.7
1940-12-31,7.5,4.4,13,0,0,0,0,10,5.9,24,47.7
1941-01-01,5.8,1.4,11.2,0,0,0,0,8.8,3,,30.3
1941-01-02,8.5,5.2,10.6,0,0,0.2,0.6,10,1.3,,74
1941-01-03,8.6,5.3,12.2,0,0,0,0,11.3,5.4,,58.3
1941-01-04,7.2,4.8,11.4,0,0,0,0,8.3,4.3,,70
1941-01-05,7,4,12.1,0,0,0,0,5.8,3.5,,45.7
1941-01-06,6.8,1.4,11.6,0,0,0,1.9,6.7,3.5,,63.3
1941-01-07,9.3,7,12.7,0,0,0.3,0.6,8.7,5.3,,74.7
1941-01-08,9.9,5.7,15.6,0,0,0,0,6.5,1.6,,70
1941-01-09,6,3,9.4,0,0,0,0,11.7,3.4,,60.3
1941-01-10,3.9,0,8.4,0,0,0,0,13.3,4.5,,48.3
1941-01-11,4,0.7,6.9,0,0,0,0,12.5,6.9,,40
1941-01-12,-1.7,-4.5,2.2,0,0,0,0,10.3,4.6,,39.3
1941-01-13,-1.3,-4.2,3.2,0,0,0,0,8.5,3.5,,34.7
1941-01-14,1.7,-3.8,6.6,0,0,0,0,8.7,3.4,,34
1941-01-15,6.1,1.8,11.5,0,0,1.8,2.2,8.8,3.7,,66.7
1941-01-16,2.9,-0.3,8.7,0,0,0,0,14.2,6,,38.3
1941-01-17,4.6,0,10.9,0,0,0,0,8.2,4.1,,39.3
1941-01-18,7.2,3,13,0,0,0,0,16.3,5.8,,31.7
1941-01-19,4.2,0.8,7.6,0,0,0,0.2,10.2,3.4,,54.7
1941-01-20,-2.6,-5.4,3.6,0,0,0,0,7,5.3,,31.3
1941-01-21,0.1,-6.3,5.9,0,0,0,0,10.7,5.1,,26.7
1941-01-22,3,-1,6.4,0,0,1,4.1,10,3.5,,78
1941-01-23,7.4,2.3,13.4,0,0,0,0,8.8,1.7,,72.7
1941-01-24,-1.1,-6.8,6.9,0,0,0,0,7.7,4,,45
1941-01-25,-5.9,-9.7,-1.3,0,0,0,0,6.5,3.1,,30.7
1941-01-26,1,-5.1,6.2,0,0,0,0,7.7,4.3,,52.3
1941-01-27,3,0.4,5,0,0,0,0,5.5,2.5,,57
1941-01-28,6.9,2,13,0,0,0,0,8.5,2.7,,52.7
1941-01-29,2.7,-0.9,5.6,0,0,0,0,6.8,3.9,,49
1941-01-30,-4.2,-8.8,-0.2,0,0,0,0,12.7,5.6,,46.7
1941-01-31,-7.5,-9.4,-3.6,0,0,0,0,10.5,6.5,,36.7
1941-02-01,-5.5,-10.4,0.6,0,0,0,0,7.8,3.8,24,40.7
1941-02-02,-1.7,-6.4,4.6,0,0,0,0,5.3,3,30,43.3
1941-02-03,0.7,-3.8,8.5,0,0,0,0,8.3,3.9,30,49.7
1941-02-04,3.7,-1.7,8.9,0,0,0,0,7,2.7,30,48.3
1941-02-05,8.2,1.2,14,0,0,0,0,12.7,5.5,35,50.7
1941-02-06,2.1,-0.6,10,0,0,0,0,11.8,4.4,23,29.7
1941-02-07,-1.3,-4.6,3.5,0,0,0,0,5.2,2.6,23,31.3
1941-02-08,-0.6,-5.4,5.4,0,0,0,0,18.5,4.3,13,29.3
1941-02-09,3.5,-0.4,7.6,0,0,0.6,2.5,6.7,2.5,15,50
1941-02-10,2.7,-0.1,6.6,0,0,0.2,0.4,14.2,5.7,50,62.7
1941-02-11,5.2,0.9,8.6,0,0,0,0,5.2,2,53,68
1941-02-12,4.7,1.7,8.8,0,0,1.2,1.6,8,5.4,54,74
1941-02-13,3,0.1,8.1,0,0,1,2.6,8.7,5.1,54,76
1941-02-14,2.4,-1,5.9,0,0,1.1,2.9,6.3,3.1,28,53.3
1941-02-15,2.3,-2.6,9.5,0,0,0,0,13.8,4.6,36,52
1941-02-16,2.8,0.2,4.9,0,0,0,0,10.3,3.7,49,53.7
1941-02-17,2.9,0.3,6.9,0,0,3.4,8,8.7,3.5,56,78
1941-02-18,6.1,1.3,11.9,0,0,0,0,6.2,1.3,52,71.7
1941-02-19,7.9,5.4,10.5,0,0,0,0,5.7,1.8,47,69.7
1941-02-20,8.1,4.7,14.2,0,0,0,0,8,4.4,31,54.3
1941-02-21,8.1,4.2,14.7,0,0,0,0,10.5,2.9,49,64.7
1941-02-22,0.3,-2.2,5.9,0,0,0,0,8.3,4.8,14,27
1941-02-23,0.5,-2.7,3.6,0,0,0,0.2,8,2.5,24,43
1941-02-24,4.8,1.4,9.9,0,0,0,0,10.8,7.2,50,65.3
1941-02-25,5.7,2.4,10.9,0,0,0,0,6.8,3.8,48,64
1941-02-26,7.5,3.3,12.4,0,0,0,0,6.3,2.1,40,63
1941-02-27,7.6,6.2,9.6,0,2,3.7,4.8,13.3,6.2,66,82
1941-02-28,6.5,3.6,10.4,0,0,0,0,12.7,4.5,24,43
1941-03-01,5.6,0.2,11.5,0,0,0,0,11.8,5.1,23,38
1941-03-02,7.2,2.9,12.2,0,0,0,0,8.2,4.4,39,49
1941-03-03,1.5,-2,6.7,0,0,0,0,11.3,5.1,26,39.7
1941-03-04,-2,-5.1,3.2,0,0,0,0,7,4.2,27,49
1941-03-05,0.4,-6.2,7.2,0,0,0,0,9.8,3.3,24,44.7
1941-03-06,6.3,0.6,9.8,0,0,2.3,15.2,5.2,1.9,48,80
1941-03-07,8.3,4.6,14.4,0,0,0.8,1.6,9.5,4.1,26,54.7
1941-03-08,6.2,0.6,12.8,0,0,0,0,9,4.1,30,42.7
1941-03-09,10,5.7,14.6,0,0,0,0,6.5,3.8,43,59.3
1941-03-10,11.9,6.7,17.6,0,0,0,0,7.2,2.4,43,68.7
1941-03-11,10.9,1.5,15.2,0,3.7,7,12.5,20,9.3,28,68.3
1941-03-12,4.7,-0.3,11,0,0,0,0,10.3,3.3,29,38.3
1941-03-13,6.5,2.9,9.6,0,0,0.7,2,5.5,1.6,40,55.3
1941-03-14,9.3,4.5,14.9,0,0,0.6,1.1,7.3,3.5,36,62.7
1941-03-15,11.5,7.4,17.2,0,0,0,0,16.7,7.5,47,66.7
1941-03-16,11.9,8.5,17.3,0,0,0,0,8.8,4.5,50,68.3
1941-03-17,11.1,8.6,16.8,0,0,0,0,3.8,1.8,31,61
1941-03-18,13.7,9.8,19.7,0,0,0,0,13.3,5.7,27,43.7
1941-03-19,13.4,9.9,20.1,0,0,0,0,11,5.2,30,56.7
1941-03-20,15.7,10.8,22.7,0,0,0,0,10.2,5.3,33,62.7
1941-03-21,14.1,8.8,21.2,0,0,0,0,9,4.4,64,78.3
1941-03-22,9,8.1,11.4,0,0,0,0,10.2,6.7,71,79.7
1941-03-23,8.7,7.6,9.6,0,0,4.5,36.8,9.7,6.1,83,92.3
1941-03-24,7.4,4.7,11.3,0,0,0,0,11.2,3.8,33,67
1941-03-25,6.9,1.6,12.7,0,0,0,0,8,4.7,29,50.7
1941-03-26,10.2,5.7,17.4,0,0,0,0,8.5,5.4,45,64.7
1941-03-27,8.1,4.4,13.4,0,0,0,0,15.8,6.7,22,27
1941-03-28,4.8,1.5,9.7,0,0,0,0,9.5,5.3,29,51.3
1941-03-29,5.1,1.8,9.5,0,0,0.4,1,5.3,2.3,56,76.7
1941-03-30,8.2,2.4,13.5,0,0,0,0,12.3,6.8,32,43
1941-03-31,9.4,5.1,15.7,0,0,0,0,12.5,5.6,20,55
1941-04-01,10.4,5.7,18.2,0,0,0,0,12.3,7.3,40,55.7
1941-04-02,8.9,4.9,15,0,0,0,0,6.3,3.7,42,62
1941-04-03,14.6,7.4,20.5,0,0,0,0,8.3,5.2,54,68.3
1941-04-04,14.4,9.7,18.4,0,0,3.2,12.4,11,3.7,80,87
1941-04-05,8.2,4.7,10,0,0,0.4,1.1,12.7,6.3,52,71
1941-04-06,6.5,2,13.2,0,0,0,0,12.5,6.9,28,38.7
1941-04-07,7.2,3.3,12.5,0,0,0,0,9.3,3.9,25,42.3
1941-04-08,9.7,4.4,14.9,0,0,0,0.1,4.2,2.1,42,52
1941-04-09,10.9,8.7,14.3,0,2.4,7.6,42,20.3,7.4,58,80
1941-04-10,11.4,8.9,15.3,0,0,0,0,13.2,4.6,57,69
1941-04-11,12.7,8.5,18.9,0,0,0,0,7.3,4.4,41,58
1941-04-12,14.5,10.6,18.9,0,0,0,0,13.7,6.3,53,65.7
1941-04-13,11.3,7.8,16.3,0,0,1.4,3.3,9.8,4,44,72.7
1941-04-14,11,5.9,16.3,0,0,0,0,15.7,8.2,29,42
1941-04-15,14.3,10.6,18.9,0,0,0,0,12.3,5.7,44,62
1941-04-16,15.9,12.3,21.3,0,0,0,0,11.3,7.2,40,61
1941-04-17,16.9,13.6,21.6,0,0,0,0,12.2,6.9,64,73.7
1941-04-18,16,10.5,22.1,0,0,0,0,15.2,9,19,48.3
1941-04-19,12.7,7.4,18.4,0,0,0,0,6.2,2.6,24,56
1941-04-20,16.8,12.7,20.7,0,0,0,0.1,11.5,8.7,53,79.3
1941-04-21,14.7,7.8,19.1,0,0,1.6,2.3,14.2,6.9,26,75.3
1941-04-22,10.2,4.4,17.3,0,0,0,0,17.8,6.7,24,32.7
1941-04-23,12.8,6.2,18.6,0,0,0,0,14.2,7.1,27,37.7
1941-04-24,14,8.8,20.4,0,0,0,0,7.8,3.3,28,47
1941-04-25,15.2,10.7,21.4,0,0,0,0,9.2,4.2,24,46
1941-04-26,12.4,9.5,18.7,0,0,0,0,8.3,4.1,42,59.3
1941-04-27,12.9,9.1,18.6,0,0,0,0,6.3,3.3,49,63
1941-04-28,15.6,11.6,19.3,0,0,0,0,9.7,3.3,69,79
1941-04-29,16.2,12.9,22.7,0,0,0,0,6,3,24,54.7
1941-04-30,14.8,10,21.2,0,0,0,0,6.2,2.3,41,63.7
1941-05-01,17.7,13,22.3,0,0,0,0,8,5.2,39,59.7
1941-05-02,18.2,14.5,21.6,0,0,8.2,17.4,18.3,9.1,59,84.7
1941-05-03,13.1,11.9,17.9,0,0,5.5,35.1,9.3,4.9,84,91.7
1941-05-04,15.7,11.5,21.2,0,0,0,0,11,4.8,57,71
1941-05-05,17,14.4,21.4,0,0,0,0,13,7,54,71.3
1941-05-06,18.5,14.4,23.6,0,0,0,0,7.3,3.6,58,74.7
1941-05-07,21.7,16.4,25.6,0,0,0,0,8.2,2.1,46,52.7
1941-05-08,19,16.7,25.6,0,0,0,0,4.7,1.9,35,68.3
1941-05-09,17.1,13.2,21.5,0,0,4.2,10.9,16.7,7.5,80,90
1941-05-10,16.6,13.2,23.1,0,0,0,0,8,2,68,87.3
1941-05-11,16.8,13.4,23.2,0,0,0,0,7.5,2.8,50,77
1941-05-12,14.5,12.5,19.7,0,0,0,0,7.3,3,51,74.7
1941-05-13,16.5,12.6,20.7,0,0,0,0,7.7,3.6,36,50.3
1941-05-14,14.6,11.6,19.8,0,0,0,0,9.5,4.1,38,63.3
1941-05-15,16.2,11.4,22.6,0,0,0,0,4.3,1.5,29,59.7
1941-05-16,15,12.4,17.9,0,0,2.9,11.7,5.8,2.3,59,80.3
1941-05-17,15.8,12.1,20.8,0,0,1.7,3.3,8.5,5.3,65,80
1941-05-18,16.1,12.3,21.1,0,0,0,0,8.7,3.2,65,82.3
1941-05-19,18.8,15.1,24.5,0,0,0,0,11.7,5.3,39,67.3
1941-05-20,18.4,15.6,23.5,0,0,0,0,10.8,4.9,63,81.3
1941-05-21,18.8,14.6,24,0,0,0,0,6.7,2.5,68,80.3
1941-05-22,18.7,17,20,0,0,11.3,35.9,12,5.4,67,87.3
1941-05-23,19.1,16.4,24.2,0,0,0,0,12.3,6.4,41,68.7
1941-05-24,19.8,17.1,22.9,0,4.2,12.4,30.4,13.3,5.7,75,88.3
1941-05-25,16.8,14.3,19.6,0,0,0,0,7.8,4.6,78,81.3
1941-05-26,14.2,13.5,15.6,0,0,3.4,8.7,8.3,5.8,77,84.3
1941-05-27,15.8,12.3,20.7,0,0,3,2.9,8.7,4,62,82.3
1941-05-28,18.1,15,22.3,0,0,0,0,8.8,4.6,52,78.3
1941-05-29,18.3,13.9,23.7,0,0,0,0,14.7,6,61,78.3
1941-05-30,15.8,12.4,20.3,0,0,0,0,6.7,2.2,71,86.7
1941-05-31,17.6,15,21.5,0,0,0,0,6.7,5.6,68,83.3
1941-06-01,21.1,16,26.6,0,0,0,0,7.8,3.6,41,59.3
1941-06-02,19.8,15.2,25.5,0,0,0,0,8.3,3.1,60,78.3
1941-06-03,17.2,13.7,23.2,0,0,0,0,5.5,2.2,65,89
1941-06-04,19.3,15,23.8,0,0,0,0,6.3,2.8,63,85
1941-06-05,20.1,18.5,25.4,0,0,0,0,6.7,2,64,87
1941-06-06,17.5,15.1,22,0,0,7.9,7.7,6.3,2.8,68,85.7
1941-06-07,15.9,13.4,19.1,0,0,0.3,0.4,7.3,4.8,73,82.7
1941-06-08,17.8,14.3,22.3,0,0,0,0,4.7,2.7,65,81.7
1941-06-09,19.9,15.6,24,0,0,0,0,4.8,1.7,66,82.7
1941-06-10,21,19,25.9,0,0,0.2,0.2,4.7,2.4,69,86
1941-06-11,18.5,17.7,20.5,0,0,9.2,52.3,10.2,4.8,91,97
1941-06-12,18.2,17.5,20.5,0,0,3.5,11.9,3.7,1.2,89,96.7
1941-06-13,18,14.5,23,0,0,0,0,8.7,3.3,58,81.7
1941-06-14,16.2,14.4,19.7,0,0,0,0,9.5,6.6,65,75
1941-06-15,17.6,14.6,21.7,0,0,0,0,9,6.5,66,75.7
1941-06-16,19.7,16.6,25.4,0,0,0,0,8.3,5.2,64,81.3
1941-06-17,20.3,18.4,24.8,0,0,4.5,6.3,7.8,3.8,69,85
1941-06-18,17.9,16.2,21.7,0,0,3.3,5.9,11.7,7.7,73,88.7
1941-06-19,16.9,14.8,20.7,0,0,0,0.4,14.3,8.6,66,79.7
1941-06-20,18.3,15.6,23.1,0,0,0,0,7.5,3.4,64,81.3
1941-06-21,20.3,18.4,24.1,0,0,0.7,0.8,13.3,6.6,69,92
1941-06-22,21.7,19,26.2,0,0,0,0,10,3.7,49,61.7
1941-06-23,20.2,18.8,26.8,0,0,0,0,7.3,3.4,51,82.3
1941-06-24,21.2,18.3,27.8,0,0,0,0,8.3,3.9,53,75.3
1941-06-25,21.2,18.8,25.2,0,5,20.3,72.9,6.7,2.8,70,91.3
1941-06-26,20.8,19.3,25.1,0,0,0.6,0.8,9.2,3.4,68,83
1941-06-27,20.9,19.1,22.7,0,0,0.9,1.5,6,2.2,78,89
1941-06-28,22.4,19.7,26.2,0,0,14.6,81.5,8.3,3.5,79,91.3
1941-06-29,21.6,20.5,22.4,0,0,5.6,38,8.5,4,91,96.7
1941-06-30,23.2,20.5,24.5,0,0,7.3,27.1,17,8.9,97,98.3
1941-07-01,23.2,21.4,25.4,0,0,27,106.1,20.5,7.5,88,95.3
1941-07-02,24.4,21.7,28.4,0,0,0.2,0.4,11,6.5,81,93
1941-07-03,23.1,21.5,24.8,0,0,5.1,12.1,26.3,13.6,86,95
1941-07-04,21.9,20.9,25.4,0,0,3,0,13,6.3,72,85.7
1941-07-05,23.8,20,28.4,0,0,14.3,3.5,14.8,5.1,66,83
1941-07-06,24.4,22.5,26.6,0,0,2,44.9,17.3,10,89,95
1941-07-07,23.8,20.8,29.8,0,0,37.5,2.7,10.7,3.4,50,88.7
1941-07-08,21.7,19.9,24.3,0,15.5,24,45.1,14.3,2.8,91,97.7
1941-07-09,21.8,20.3,24,0,0,0,60.9,4.5,0.7,96,98
1941-07-10,21.1,19.3,24.4,0,0,0,0,5.3,2.5,84,93.3
1941-07-11,20.7,18.7,25,0,0,0,0,12,5.1,65,81.7
1941-07-12,20.4,17.9,24.3,0,0,0.5,0.5,7.8,6.4,61,72.7
1941-07-13,18.8,16.8,22.8,0,0,0,0,12.5,7.2,56,71.3
1941-07-14,18.1,16.5,21.5,0,0,0,0,11.3,7.2,54,69.7
1941-07-15,18.8,16.1,23.4,0,0,0,0,10.7,7.1,53,68
1941-07-16,20.2,16.8,25.6,0,0,0,0,9.2,5,62,71.3
1941-07-17,19.4,16.6,23.5,0,0,0,0,7.8,4.2,64,75.3
1941-07-18,18.7,15.7,23.4,0,0,0,0,8.3,6,58,75
1941-07-19,20,16.7,25.8,0,0,0,0,9,5.4,59,76
1941-07-20,21.2,17.2,26.5,0,0,0,0,8.5,4.8,60,76.7
1941-07-21,21.7,19.4,25.5,0,0,0,0,10,6.3,63,73
1941-07-22,21.7,19.2,26.4,0,0,0,0,9.2,6.7,63,77
1941-07-23,21.3,19.8,23.9,0,0,0,0,9.5,6.1,70,77.7
1941-07-24,22.3,19.9,27.3,0,0,2.4,2.8,9,5.6,69,84.7
1941-07-25,24.1,21.6,28.8,0,0,0,0,9.7,5.3,65,79.7
1941-07-26,23.1,20.5,27.7,0,0,0,0,6.3,3.1,77,85.3
1941-07-27,21.9,20.1,25.5,0,0,0,0,9.5,5.6,68,79.3
1941-07-28,21.1,19.8,24.6,0,0,0,0.9,7,4.1,74,89.7
1941-07-29,21.1,19.5,25.3,0,0,0,0.2,5.7,3.8,71,84.7
1941-07-30,20.8,19.3,23.5,0,0,0,0,6.7,3.1,74,85
1941-07-31,22,19.5,25.6,0,0,0,0,6,2.4,72,86.7
1941-08-01,23.3,21,28.2,0,0,0,0,5.5,2.4,70,90
1941-08-02,24.6,21.5,29.4,0,0,0,0,6,3.3,58,82.7
1941-08-03,25.3,23,30.2,0,0,0,0,11.5,5.3,60,83
1941-08-04,26.1,23.7,30.7,0,0,0,0,9.2,4.1,70,88
1941-08-05,26.5,24.4,30.8,0,0,0,0,8.7,6.4,66,85
1941-08-06,26.3,24,32.2,0,0,0,0,7.5,4.3,55,83.3
1941-08-07,25.2,23.1,31.4,0,0,0,0,8.2,3.1,52,84.3
1941-08-08,25.3,24,27.2,0,0,2.2,2.2,6.2,3.3,76,83.7
1941-08-09,24.9,23.7,27,0,0,3,5.6,4.7,2.1,85,94.7
1941-08-10,24.1,23,26.2,0,0,11.6,31.6,18.7,8.5,75,95
1941-08-11,24.6,22.5,28,0,0,0,0,14,8.5,72,78.7
1941-08-12,25,22.8,29.2,0,0,0,0,8.3,4.5,68,82.7
1941-08-13,24.8,22,30.7,0,0,0,0,7.7,1.8,58,81.7
1941-08-14,24.8,21.9,29.2,0,0,0,0,10.3,4.2,64,79
1941-08-15,25,23,30.2,0,0,0,0,9,2.9,59,77
1941-08-16,25.9,23,30.8,0,0,0,0,6.5,2.9,65,87
1941-08-17,26.1,23.6,30.6,0,0,0,0,6.5,3,61,81.3
1941-08-18,26.1,23.2,30.8,0,0,0,0,6.7,2.2,65,82.3
1941-08-19,26.4,23.8,31.5,0,0,0,0,6.7,2.2,63,81
1941-08-20,23.7,21.8,25.8,0,0,1.6,3.5,7.8,4.5,78,84.7
1941-08-21,22.7,20.5,26,0,0,16.4,31.6,10.5,6.7,81,90.3
1941-08-22,23.2,20.3,25,0,5.9,15.8,68.4,15,9.8,85,94
1941-08-23,23.7,21.8,26.5,0,0,3.7,10,18.7,12,73,86
1941-08-24,23.9,21.5,28.2,0,0,0,0,10,6.3,53,70
1941-08-25,24.1,21.9,27.4,0,0,0,0,11,7.2,61,68.7
1941-08-26,21.3,19.5,25.4,0,0,0,0,7.8,3.3,58,73
1941-08-27,22.6,19,27.6,0,0,0,0,6.5,2.9,59,72.3
1941-08-28,22.2,19.6,27.5,0,0,0,0,7.2,2.6,58,81.7
1941-08-29,23,21.2,27.4,0,0,0,0,7.3,4.3,61,77.7
1941-08-30,19.5,17.2,24,0,0,3.2,14.2,12.7,7.5,70,88.3
1941-08-31,20.8,17.7,25.2,0,0,0.6,1.9,7.9,5.1,67,83
1941-09-01,21.7,19,27.4,0,0,0,0,6.7,3.2,49,78.3
1941-09-02,21.9,18.2,27,0,0,0,0,5.5,2.3,62,83.7
1941-09-03,22,19.5,27.6,0,0,2.8,2.8,4.2,1,62,82.7
1941-09-04,22.7,21,27,0,0,5.3,9.7,7,1.3,75,92
1941-09-05,22.8,20,29,0,0,0,0,6.3,3.1,61,77.7
1941-09-06,23.3,18.3,28,0,0,0,0,7.7,3.7,47,62.7
1941-09-07,20.8,18.5,26,0,0,0,0,8.7,4.2,37,54.3
1941-09-08,21,18.1,25.8,0,0,0,0,7.2,2.4,47,59.3
1941-09-09,20.3,16.9,25.4,0,0,0.2,0.2,7.7,3.5,53,75
1941-09-10,17.3,14.5,19.2,0,0,11.4,74.3,9.2,6.7,81,92
1941-09-11,20.1,17.9,23,0,0,0.8,1.2,4.2,1.4,80,87.3
1941-09-12,19.2,18.1,22.3,0,0,0.4,0.6,6.7,2.9,60,73.3
1941-09-13,18.8,17.2,20.5,0,0,0,0,6.7,2.4,50,60.3
1941-09-14,20.1,16.5,25.6,0,0,0,0,7,3.5,54,67
1941-09-15,19.8,16.3,23.8,0,0,0,0,10.5,7.1,50,67.7
1941-09-16,20.3,18.9,24.4,0,0,0,0,11.8,8.7,56,68.3
1941-09-17,20.3,18.3,24.8,0,0,0,0,9.7,6.4,60,73
1941-09-18,20.5,17.5,25.1,0,0,0,0,12.3,7.6,51,68.3
1941-09-19,19.6,16,26,0,0,0,0,12.5,6.2,45,63.7
1941-09-20,19.6,16.5,24.8,0,0,0,0,7.5,2.7,58,75
1941-09-21,19.1,16.9,24.6,0,0,0.4,0.4,7.8,4.7,55,77.3
1941-09-22,20.3,17.5,25.8,0,0,0,0,6,4,53,70.7
1941-09-23,19.2,17,23.6,0,0,0,0,7.5,4.9,55,69
1941-09-24,17.8,15,20.1,0,4.6,19.9,67.8,15.7,7,74,89.3
1941-09-25,19.3,14.8,25,0,0,0,0,7.2,4,53,76.7
1941-09-26,20.6,17.1,27.4,0,0,0,0,6.7,2.8,40,66
1941-09-27,19.7,17.2,24.6,0,0,0,0,7.8,3.4,62,73.3
1941-09-28,17,15.5,19.5,0,0,9,31.4,13.7,8.2,76,87
1941-09-29,19.2,16.6,24.8,0,0,0,0,10.7,5.6,53,69.3
1941-09-30,18.5,15.5,21.8,0,0,0,0,15,9.6,53,66
1941-10-01,17,15.9,18.7,0,0,3.8,25,18,11.1,67,82.3
1941-10-02,18.7,15.8,23.8,0,0,0,0,7.2,3.3,55,70.3
1941-10-03,18.7,16.6,23.6,0,0,0,0,4.7,3.2,62,76.7
1941-10-04,20.4,17.2,26.2,0,0,0,0,5.7,2,62,80.3
1941-10-05,21.5,18.1,26.8,0,0,0,0,5.5,2.8,48,73.7
1941-10-06,21.9,18.1,26.9,0,0,0,0,10.8,4.4,48,73.3
1941-10-07,20.3,14.7,24.8,0,0,0,0,12.5,2.8,30,52
1941-10-08,15.3,11.9,21.5,0,0,0,0,13.3,3.8,31,56
1941-10-09,15.9,12.6,21.5,0,0,0,0,6.7,4.4,43,55.7
1941-10-10,17,14.1,22.3,0,0,0,0,6.2,4.5,49,61.3
1941-10-11,18,13.2,24.2,0,0,0,0,5.3,1.4,54,74.7
1941-10-12,19.4,16.2,21.7,0,2,4.5,15.1,19.2,7.8,45,77.3
1941-10-13,14.2,11.3,18.1,0,0,0,0,7.7,3.7,38,48
1941-10-14,11.6,9.6,15.7,0,0,0,0,9.3,2.6,48,59.3
1941-10-15,11.7,8.6,17.1,0,0,0,0,5.2,2.6,42,62.7
1941-10-16,14.4,10.3,20.3,0,0,0,0,6.7,3.3,41,55
1941-10-17,17,11.4,22.6,0,0,0,0,8.3,4.2,49,68.7
1941-10-18,14.9,9.3,19.3,0,0,0,0,9.5,4.4,30,51.3
1941-10-19,12.5,6.9,18.8,0,0,0,0,7.7,3.2,33,49
1941-10-20,15.6,9,21.3,0,0,0,0,7.3,3.4,39,49.3
1941-10-21,16.7,13,21.7,0,0,0,0,4,1.6,34,68
1941-10-22,17.7,13.6,24.5,0,0,0,0,5.7,3.4,40,61
1941-10-23,18.2,13.7,26.5,0,0,0,0,8.5,2.5,36,53.7
1941-10-24,18.6,14.3,26.5,0,0,0,0,4,0.9,34,69
1941-10-25,18.1,15,24.4,0,0,0.7,0.8,7.3,2.8,63,82.3
1941-10-26,8.7,4.7,18.2,0,0,0,0,9,4.1,30,43.7
1941-10-27,8,3.4,12.9,0,0,0,0,10,2.9,33,48
1941-10-28,12,7,18.1,0,0,0,0,8.3,3.6,44,57.7
1941-10-29,14.2,9.3,20.5,0,0,0,0,10,2.9,41,59.3
1941-10-30,12.4,8.6,18.3,0,0,0,0,13.3,4.7,29,46.3
1941-10-31,13.6,8.9,21.4,0,0,0,0,7.7,2.7,31,57.3
1941-11-01,12.6,8.4,18.3,0,0,0,0,17.8,3.8,42,53.7
1941-11-02,12.8,8.4,18.7,0,0,0,0,7.8,3.7,33,46.3
